0	1.0
9	1.0
42	1.0
81	0.9876543209876545
162	0.975925925925926
243	0.9753086419753088
324	0.9728395061728395
405	0.9595061728395061
486	0.9487654320987653
567	0.9409171075837742
648	0.932253086419753
729	0.9263374485596708
810	0.9170370370370371
