0	1.0
9	0.7888888888888889
42	0.7214285714285715
81	0.7358024691358024
162	0.7808641975308642
243	0.8037037037037036
324	0.8166666666666667
405	0.8217283950617282
486	0.8263374485596706
567	0.8282186948853616
648	0.8203703703703704
729	0.8293552812071331
810	0.8375308641975311
